id,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
3970,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,2,1.0,0,0,0,0,1,0.0,0,False
3971,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,1.0,0,0,3,0.33,4,5,4,4,3,0.0,2,False
3972,3,4,0,2,4,2,0.17,2,2,1.0,8,1,0.0,12,0,14.73,8.94,1176.94,0.04,31,0.11,65.39,131.69,0.0,1,2,8,0.12,13,18,8,11,17,14.29,12,False
3973,11,3,1,5,18,6,0.26,8,5,0.0,24,5,0.0,22,0,29.78,29.7,26264.9,0.29,164,0.03,1459.16,884.34,0.0,5,9,20,0.17,54,110,20,22,36,21.43,23,False
3974,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
3975,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,2,1.0,2,3,2,3,1,0.0,0,False
3976,1,3,0,0,0,1,1.0,0,1,1.0,4,1,0.0,0,0,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,1.0,0,0,5,0.5,3,12,2,8,2,0.0,0,False
3977,3,0,4,0,4,2,0.25,2,1,0.0,5,1,0.0,4,1,8.76,10.0,875.69,0.03,23,0.1,48.65,87.57,0.0,1,2,5,0.17,8,15,4,10,12,50.0,8,False
3978,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
3979,1,0,0,0,0,1,0.5,0,1,1.0,1,1,0.0,2,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.25,1,3,1,3,4,0.0,2,False
3980,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
3981,3,2,0,0,4,2,0.5,2,2,1.0,6,1,0.0,4,0,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,0.0,1,2,6,0.33,10,11,6,8,6,0.0,4,False
3982,1,2,0,0,0,1,1.0,0,1,1.0,3,1,0.0,0,0,7.33,4.5,148.5,0.01,11,0.22,8.25,33.0,1.0,0,0,4,1.0,3,8,2,6,1,0.0,0,False
3983,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,1.0,0,0,3,0.25,3,4,3,4,4,0.0,2,False
3984,3,2,3,1,4,2,0.25,2,2,1.0,8,1,0.0,5,1,16.07,4.5,325.53,0.02,19,0.22,18.08,72.34,0.0,1,2,8,0.17,9,10,7,7,12,44.44,8,False
3985,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,3,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,1.0,0,0,3,0.5,4,6,4,5,2,0.0,0,False
3986,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,2,0.5,0,0,0,0,2,0.0,0,False
3987,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
3988,3,0,0,0,4,2,1.0,2,1,0.0,6,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2,6,1.0,0,0,0,0,2,0.0,0,False
3989,1,0,0,0,0,1,0.11,0,1,1.0,1,1,0.0,9,2,22.08,10.5,2434.85,0.08,52,0.1,135.27,231.89,1.0,0,0,2,0.07,21,31,11,11,14,0.0,9,False
3990,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
3991,1,0,0,0,0,1,0.5,0,1,1.0,1,1,0.0,2,0,7.35,8.0,470.48,0.02,17,0.13,26.14,58.81,1.0,0,0,2,0.25,6,11,3,8,4,0.0,2,False
3992,3,6,0,0,4,2,0.25,2,1,0.0,11,1,0.0,8,0,15.07,9.75,1432.72,0.05,34,0.1,79.6,146.95,0.0,1,2,11,0.18,13,21,8,12,11,0.0,8,False
3993,3,0,0,0,6,2,1.0,2,1,0.0,5,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,0.0,2,3,5,2.0,2,4,2,4,1,0.0,0,False
3994,1,2,13,9,0,1,0.05,0,1,1.0,10,1,0.0,6,1,69.36,8.0,4439.07,0.18,110,0.13,246.61,554.88,1.0,0,0,11,0.02,50,60,25,8,42,78.57,19,False
3995,1,3,0,0,0,1,1.0,0,1,1.0,4,1,0.0,0,0,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,1.0,0,0,5,0.5,3,12,2,8,2,0.0,0,False
3996,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
3997,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,8.0,1.0,8.0,0.0,4,1.0,0.44,8.0,1.0,0,0,3,0.25,2,2,2,2,4,0.0,2,False
3998,1,0,0,0,0,1,0.5,0,1,1.0,1,1,0.0,2,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.2,1,3,1,3,5,0.0,2,False
3999,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,2,1.0,2,4,2,4,1,0.0,0,False
4000,1,0,0,0,0,1,0.5,0,1,1.0,1,1,0.0,2,0,8.82,6.67,392.07,0.02,17,0.15,21.78,58.81,1.0,0,0,2,0.33,5,12,3,8,3,0.0,2,False
4001,1,0,0,52,0,1,0.05,0,1,1.0,1,1,0.0,19,0,116.98,3.0,1052.81,0.12,73,0.33,58.49,350.94,1.0,0,0,2,0.01,36,37,24,4,89,73.24,19,False
4002,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,3,0.25,2,3,2,3,4,0.0,2,False
4003,27,21,7,12,48,14,0.13,22,11,0.0,79,9,0.0,103,0,93.87,24.92,58286.1,0.78,370,0.04,3238.12,2339.11,0.0,13,24,67,0.09,160,210,61,19,148,15.57,110,False
4004,1,0,0,0,0,1,0.08,0,1,1.0,1,1,0.0,12,3,30.94,13.36,5520.55,0.14,89,0.07,306.7,413.3,1.0,0,0,2,0.06,34,55,14,11,18,0.0,12,False
4005,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,2,1.0,2,3,2,3,1,0.0,0,False
4006,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,1.0,0,0,3,0.33,4,5,4,4,3,0.0,2,False
4007,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,2,1.0,2,3,2,3,1,0.0,0,False
4008,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,2,0.5,0,0,0,0,2,0.0,0,False
4009,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,2,0.5,2,4,2,4,2,0.0,0,False
4010,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,16.5,2.0,66.0,0.01,11,0.5,3.67,33.0,1.0,0,0,2,1.0,4,7,4,4,1,0.0,0,False
4011,3,3,0,1,4,2,0.18,2,2,1.0,8,1,0.0,11,0,18.83,9.0,1525.13,0.06,38,0.11,84.73,169.46,0.0,1,2,8,0.13,15,23,10,12,16,8.33,11,False
4012,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,1.0,0,0,2,1.0,4,5,4,3,1,0.0,0,False
4013,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1.0,0,0,2,1.0,1,4,1,4,1,0.0,0,False
4014,1,0,0,0,0,1,0.5,0,1,1.0,1,1,0.0,2,0,7.35,8.0,470.48,0.02,17,0.13,26.14,58.81,1.0,0,0,2,0.25,6,11,3,8,4,0.0,2,False
4015,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,3,0.2,2,3,2,3,5,0.0,2,False
4016,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,2,1.0,2,4,2,4,1,0.0,0,False
4017,1,0,0,4,0,1,0.25,0,1,1.0,1,1,0.0,4,0,21.67,1.8,70.2,0.01,13,0.56,3.9,39.0,1.0,0,0,2,0.09,6,7,5,3,11,50.0,4,False
4018,1,1,0,5,0,1,0.04,0,1,1.0,3,1,0.0,25,0,188.48,4.9,4519.03,0.31,155,0.2,251.06,922.9,1.0,0,0,4,0.03,142,13,58,4,39,16.67,25,False
4019,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
4020,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
4021,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,2,1.0,2,3,2,3,1,0.0,0,False
4022,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,2,1.0,2,4,2,4,1,0.0,0,False
4023,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,3,0.5,2,4,2,4,2,0.0,0,False
4024,1,0,0,0,0,1,0.33,0,1,1.0,1,1,0.0,3,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1.0,0,0,2,0.2,3,6,3,6,5,0.0,3,False
4025,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,2,1.0,0,0,0,0,1,0.0,0,False
4026,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,2,1.0,2,4,2,4,1,0.0,0,False
4027,7,1,0,2,12,4,0.13,6,4,1.0,14,1,0.0,30,0,44.58,6.98,2168.6,0.1,64,0.14,120.48,310.91,0.0,3,6,12,0.11,31,33,20,9,38,6.25,30,False
4028,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1.0,0,0,3,0.5,3,6,3,6,2,0.0,0,False
4029,7,3,0,0,12,4,0.5,6,3,0.0,14,1,0.0,8,0,19.43,5.14,513.83,0.03,27,0.19,28.55,99.91,0.0,3,6,12,0.4,12,15,7,6,10,0.0,8,False
4030,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,1.0,0,0,3,0.33,4,5,4,4,3,0.0,2,False
4031,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1.0,0,0,2,1.0,3,6,3,6,1,0.0,0,False
4032,3,3,0,0,0,2,0.07,0,2,1.0,44,1,0.0,27,0,98.83,17.19,29200.73,0.57,290,0.06,1622.26,1698.81,0.0,0,0,44,0.06,119,171,45,13,33,0.0,27,False
4033,1,0,2,0,0,1,0.25,0,1,1.0,1,1,0.0,2,1,8.43,5.33,239.85,0.01,13,0.19,13.33,44.97,1.0,0,0,2,0.13,4,9,3,8,8,50.0,4,False
4034,1,0,0,21,0,1,0.1,0,1,1.0,1,1,0.0,10,0,49.26,3.17,494.0,0.05,39,0.32,27.44,156.0,1.0,0,0,2,0.02,19,20,12,4,48,67.74,10,False
4035,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1.0,0,0,2,1.0,1,4,1,4,1,0.0,0,False
4036,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,3,0.5,2,3,2,3,2,0.0,0,False
4037,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,3,0.5,0,0,0,0,2,0.0,0,False
4038,1,2,0,0,0,1,1.0,0,1,1.0,3,1,0.0,0,0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,1.0,0,0,4,1.0,2,7,2,6,1,0.0,0,False
4039,3,0,0,0,4,2,0.5,2,1,0.0,6,1,0.0,4,0,11.52,3.75,161.94,0.01,13,0.27,9.0,43.19,0.0,1,2,6,0.33,5,8,4,6,6,0.0,4,False
4040,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,2,1.0,0,0,0,0,1,0.0,0,False
4041,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,1.0,0,0,2,0.5,5,11,3,8,2,0.0,0,False
4042,5,3,6,0,8,3,0.21,4,3,1.0,13,1,0.0,8,0,30.59,3.75,430.18,0.04,31,0.27,23.9,114.71,0.0,2,4,12,0.14,12,19,8,5,21,42.86,14,False
4043,1,0,0,3,0,1,1.0,0,1,1.0,1,1,0.0,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,2,0.11,0,1,0,1,9,75.0,1,False
4044,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,3,0.5,0,0,0,0,2,0.0,0,False
4045,3,1,0,9,4,2,0.4,2,1,0.0,7,1,0.0,5,0,14.41,3.6,186.81,0.02,15,0.28,10.38,51.89,0.0,1,2,7,0.11,6,9,5,6,19,64.29,5,False
4046,11,12,0,8,20,1,0.03,10,1,1.0,35,1,0.0,39,0,62.91,15.83,15770.0,0.33,166,0.06,876.11,996.0,1.0,5,10,31,0.02,75,91,45,19,56,17.02,39,False
4047,1,1,3,0,0,1,0.2,0,1,1.0,4,1,0.0,2,1,10.75,6.0,387.18,0.02,18,0.17,21.51,64.53,1.0,0,0,5,0.13,6,12,4,8,8,60.0,5,False
4048,1,2,0,0,0,1,0.33,0,1,1.0,3,1,0.0,3,0,11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,1.0,0,0,4,0.2,3,5,3,4,5,0.0,3,False
4049,3,2,0,0,4,2,0.5,2,2,1.0,6,1,0.0,4,0,10.88,5.6,341.29,0.02,17,0.18,18.96,60.94,0.0,1,2,6,0.33,8,9,5,7,6,0.0,4,False
4050,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,2,1.0,2,4,2,4,1,0.0,0,False
4051,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,2,1.0,0,1,0,1,1,0.0,0,False
4052,1,0,0,0,0,1,0.2,0,1,1.0,1,1,0.0,5,0,21.25,2.4,122.4,0.02,17,0.42,6.8,51.0,1.0,0,0,2,0.09,8,9,5,3,11,0.0,5,False
4053,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,3,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,1.0,0,0,3,0.5,4,6,4,5,2,0.0,0,False
4054,3,2,0,0,4,2,0.5,2,2,1.0,6,1,0.0,4,0,13.67,6.0,492.27,0.03,21,0.17,27.35,82.04,0.0,1,2,6,0.33,6,15,5,10,6,0.0,4,False
4055,1,2,0,0,0,1,1.0,0,1,1.0,3,1,0.0,0,0,7.33,4.5,148.5,0.01,11,0.22,8.25,33.0,1.0,0,0,4,1.0,3,8,2,6,1,0.0,0,False
4056,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,3,0.14,2,4,2,4,7,0.0,2,False
4057,1,2,0,0,0,1,1.0,0,1,1.0,3,1,0.0,0,0,7.33,4.5,148.5,0.01,11,0.22,8.25,33.0,1.0,0,0,4,1.0,3,8,2,6,1,0.0,0,False
4058,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,3,0.2,2,3,2,3,5,0.0,2,False
4059,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,3,0.5,0,0,0,0,2,0.0,0,False
4060,1,0,0,0,0,1,0.5,0,1,1.0,1,1,0.0,2,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.2,1,3,1,3,5,0.0,2,False
4061,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,3,1.0,2,4,2,4,1,0.0,0,False
4062,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
4063,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
4064,3,6,0,0,4,2,0.25,2,1,0.0,11,1,0.0,8,0,15.07,9.75,1432.72,0.05,34,0.1,79.6,146.95,0.0,1,2,11,0.18,13,21,8,12,11,0.0,8,False
4065,3,2,0,0,4,2,0.5,2,2,1.0,6,1,0.0,4,0,10.88,5.6,341.29,0.02,17,0.18,18.96,60.94,0.0,1,2,6,0.33,8,9,5,7,6,0.0,4,False
4066,1,0,0,0,0,1,0.5,0,1,1.0,1,1,0.0,2,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.25,1,3,1,3,4,0.0,2,False
4067,3,2,0,0,4,2,0.5,2,2,1.0,6,1,0.0,4,0,10.88,5.6,341.29,0.02,17,0.18,18.96,60.94,0.0,1,2,6,0.33,8,9,5,7,6,0.0,4,False
4068,3,3,0,0,4,2,0.33,2,2,1.0,7,1,0.0,6,0,25.86,9.27,2223.13,0.08,53,0.11,123.51,239.75,0.0,1,2,7,0.22,17,36,11,12,9,0.0,6,False
4069,1,1,0,1,0,1,0.5,0,1,1.0,2,1,0.0,2,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,3,0.2,1,3,1,3,5,33.33,2,False
4070,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,2,1.0,0,0,0,0,1,0.0,0,False
4071,3,0,0,0,0,2,1.0,0,1,0.0,5,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,5,0.13,0,0,0,0,15,0.0,0,False
4072,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
4073,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,2,1.0,2,4,2,4,1,0.0,0,False
4074,9,0,0,0,14,5,0.21,6,1,0.0,15,3,0.0,24,3,17.84,15.0,4013.49,0.09,60,0.07,222.97,267.57,0.0,4,7,12,0.16,25,35,10,12,31,0.0,24,False
4075,18,3,15,27,16,1,0.01,8,1,1.0,42,1,0.0,67,0,31.0,44.38,61064.32,0.46,238,0.02,3392.46,1375.96,1.0,4,8,31,0.01,99,139,29,26,129,38.53,82,False
4076,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,2,1.0,2,4,2,4,1,0.0,0,False
4077,25,16,5,12,44,13,0.14,20,10,0.0,77,9,0.0,87,0,69.2,35.36,86504.3,0.82,387,0.03,4805.79,2446.59,0.0,12,22,66,0.11,165,222,56,24,118,16.35,92,False
4078,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,3,0.5,2,4,2,4,2,0.0,0,False
4079,1,0,0,0,0,1,0.5,0,1,1.0,1,1,0.0,2,0,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1.0,0,0,2,0.2,2,6,2,5,5,0.0,2,False
4080,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,3,0.5,0,0,0,0,2,0.0,0,False
4081,1,1,0,0,0,1,0.25,0,1,1.0,2,1,0.0,4,0,10.24,7.0,501.89,0.02,20,0.14,27.88,71.7,1.0,0,0,3,0.17,7,13,4,8,6,0.0,4,False
4082,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,0,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,1.0,0,0,3,1.0,3,5,3,5,1,0.0,0,False
4083,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
4084,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,2,1.0,0,1,0,1,1,0.0,0,False
4085,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
4086,3,3,0,0,4,2,0.5,2,2,1.0,7,1,0.0,4,0,11.18,5.63,353.85,0.02,17,0.18,19.66,62.91,0.0,1,2,7,0.33,5,12,4,9,6,0.0,4,False
4087,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,2,0.5,2,4,2,4,2,0.0,0,False
4088,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
4089,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,3,0.2,2,3,2,3,5,0.0,2,False
4090,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,2,1.0,2,4,2,4,1,0.0,0,False
4091,11,5,6,1,18,6,0.17,8,4,0.0,24,4,0.0,30,0,29.0,15.0,6525.0,0.15,87,0.07,362.5,435.0,0.0,5,9,20,0.11,30,57,16,16,53,18.92,36,False
4092,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,2,1.0,2,4,2,4,1,0.0,0,False
4093,29,6,13,12,0,15,0.25,0,9,0.0,55,12,0.0,47,0,38.94,24.24,22880.44,0.31,169,0.04,1271.14,943.86,0.0,0,0,42,0.15,74,95,29,19,100,34.72,60,False
4094,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1.0,0,0,3,1.0,1,5,1,5,1,0.0,0,False
4095,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,2,1.0,0,1,0,1,1,0.0,0,False
4096,1,0,0,0,0,1,0.5,0,1,1.0,1,1,0.0,2,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,2,0.25,2,3,2,3,4,0.0,2,False
4097,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,0,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1.0,0,0,3,1.0,1,6,1,6,1,0.0,0,False
4098,1,2,0,0,0,1,1.0,0,1,1.0,4,1,0.0,0,0,10.68,4.67,232.53,0.02,15,0.21,12.92,49.83,1.0,0,0,5,0.5,4,11,3,7,2,0.0,0,False
4099,1,1,0,0,0,1,1.0,0,1,1.0,2,1,0.0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,3,1.0,2,4,2,4,1,0.0,0,False
4100,5,3,6,0,0,3,0.21,0,3,1.0,13,1,0.0,8,0,30.59,3.75,430.18,0.04,31,0.27,23.9,114.71,0.0,0,0,12,0.14,12,19,8,5,21,42.86,14,False
4101,1,1,0,0,0,1,0.13,0,1,1.0,8,1,0.0,8,0,93.01,3.5,1139.36,0.11,71,0.29,63.3,325.53,1.0,0,0,9,0.1,35,36,20,4,10,0.0,8,True
4102,1,0,0,1,0,1,1.0,0,1,1.0,1,1,0.0,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,2,0.04,0,1,0,1,24,50.0,1,False
