id,loc,vg,evg,ivg,n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,lOCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
3256,16.0,3.0,1.0,3.0,73.0,358.2,0.11,9.0,39.8,3223.83,0.12,179.1,10.0,6.0,9.0,0.0,12.0,18.0,46.0,27.0,5.0,False
3257,12.0,2.0,1.0,2.0,33.0,142.62,0.16,6.11,23.34,871.59,0.05,48.42,0.0,4.0,4.0,0.0,11.0,9.0,23.0,10.0,3.0,False
3258,13.0,2.0,1.0,1.0,41.0,174.17,0.1,9.63,18.1,1676.34,0.06,93.13,0.0,0.0,3.0,0.0,11.0,8.0,27.0,14.0,3.0,False
3259,16.0,2.0,1.0,2.0,42.0,192.57,0.11,9.1,21.16,1752.37,0.06,97.35,0.0,13.0,5.0,0.0,14.0,10.0,29.0,13.0,3.0,False
3260,27.0,4.0,3.0,3.0,95.0,521.73,0.06,18.12,28.78,9456.28,0.17,525.35,3.0,5.0,22.0,0.0,25.0,20.0,66.0,29.0,7.0,False
3261,31.0,5.0,4.0,4.0,110.0,604.1,0.06,17.25,35.02,10420.79,0.2,578.93,3.0,15.0,19.0,0.0,23.0,22.0,77.0,33.0,9.0,False
3262,10.0,1.0,1.0,1.0,10.0,28.07,0.5,2.0,14.04,56.15,0.01,3.12,0.0,1.0,5.0,0.0,4.0,3.0,7.0,3.0,1.0,False
3263,37.0,5.0,1.0,3.0,93.0,494.94,0.06,16.0,30.93,7919.03,0.16,439.95,2.0,28.0,12.0,0.0,20.0,20.0,61.0,32.0,9.0,False
3264,8.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,0.0,1.0,2.0,0.0,5.0,3.0,6.0,3.0,1.0,False
3265,8.0,1.0,1.0,1.0,33.0,134.89,0.16,6.19,21.8,834.61,0.04,46.37,0.0,2.0,6.0,0.0,9.0,8.0,22.0,11.0,1.0,False
3266,9.0,1.0,1.0,1.0,44.0,183.48,0.14,7.0,26.21,1284.34,0.06,71.35,1.0,5.0,5.0,0.0,9.0,9.0,30.0,14.0,1.0,False
3267,9.0,1.0,1.0,1.0,36.0,140.65,0.12,8.25,17.05,1160.35,0.05,64.45,0.0,5.0,3.0,0.0,9.0,6.0,25.0,11.0,1.0,False
3268,7.0,1.0,1.0,1.0,8.0,22.46,0.4,2.5,8.98,56.15,0.01,3.12,0.0,1.0,2.0,0.0,5.0,2.0,6.0,2.0,1.0,False
3269,26.0,4.0,3.0,2.0,99.0,511.82,0.08,13.2,38.77,6756.06,0.17,375.34,0.0,6.0,5.0,0.0,16.0,20.0,66.0,33.0,7.0,False
3270,7.0,1.0,1.0,1.0,25.0,97.67,0.17,6.0,16.28,586.03,0.03,32.56,0.0,2.0,5.0,0.0,9.0,6.0,17.0,8.0,1.0,False
3271,14.0,1.0,1.0,1.0,86.0,365.32,0.08,13.05,27.99,4767.45,0.12,264.86,0.0,6.0,5.0,0.0,9.0,10.0,57.0,29.0,1.0,False
3272,9.0,1.0,1.0,1.0,14.0,46.51,0.21,4.67,9.97,217.03,0.02,12.06,0.0,0.0,4.0,0.0,7.0,3.0,10.0,4.0,1.0,False
3273,11.0,1.0,1.0,1.0,23.0,82.45,0.14,7.0,11.78,577.18,0.03,32.07,0.0,0.0,5.0,0.0,8.0,4.0,16.0,7.0,1.0,False
3274,34.0,6.0,1.0,3.0,135.0,745.68,0.08,12.6,59.16,9398.15,0.25,522.12,0.0,8.0,6.0,0.0,17.0,29.0,92.0,43.0,11.0,False
3275,7.0,1.0,1.0,1.0,11.0,34.87,0.29,3.5,9.96,122.04,0.01,6.78,0.0,1.0,4.0,0.0,7.0,2.0,9.0,2.0,1.0,False
3276,31.0,7.0,1.0,5.0,126.0,618.27,0.04,23.5,26.31,14529.3,0.21,807.18,2.0,30.0,21.0,0.0,15.0,15.0,79.0,47.0,13.0,False
3277,8.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,0.0,1.0,2.0,0.0,5.0,3.0,6.0,3.0,1.0,False
3278,6.0,1.0,1.0,1.0,10.0,30.0,0.33,3.0,10.0,90.0,0.01,5.0,0.0,0.0,2.0,0.0,6.0,2.0,8.0,2.0,1.0,False
3279,7.0,1.0,1.0,1.0,10.0,33.22,0.29,3.5,9.49,116.27,0.01,6.46,0.0,0.0,2.0,0.0,7.0,3.0,7.0,3.0,1.0,False
3280,15.0,2.0,1.0,1.0,60.0,285.29,0.13,7.6,37.54,2168.23,0.1,120.46,0.0,0.0,7.0,0.0,12.0,15.0,41.0,19.0,3.0,False
3281,16.0,1.0,1.0,1.0,64.0,289.51,0.12,8.36,34.64,2419.46,0.1,134.41,0.0,0.0,7.0,0.0,9.0,14.0,38.0,26.0,1.0,False
3282,19.0,1.0,1.0,1.0,64.0,293.44,0.1,9.73,30.16,2855.37,0.1,158.63,0.0,1.0,13.0,0.0,11.0,13.0,41.0,23.0,1.0,False
3283,130.0,29.0,7.0,27.0,729.0,5103.0,0.02,55.88,91.32,285170.84,1.7,15842.82,45.0,13.0,53.0,0.0,34.0,94.0,420.0,309.0,57.0,False
3284,30.0,4.0,1.0,4.0,122.0,630.73,0.05,20.71,30.45,13065.14,0.21,725.84,3.0,3.0,12.0,0.0,15.0,21.0,64.0,58.0,7.0,False
3285,34.0,6.0,1.0,6.0,146.0,771.67,0.08,12.0,64.31,9260.02,0.26,514.45,4.0,0.0,10.0,0.0,12.0,27.0,92.0,54.0,11.0,False
3286,20.0,6.0,6.0,2.0,241.0,1299.55,0.02,46.0,28.25,59779.23,0.43,3321.07,1.0,6.0,6.0,0.0,23.0,19.0,165.0,76.0,11.0,False
3287,17.0,2.0,1.0,1.0,53.0,252.01,0.07,14.38,17.53,3622.63,0.08,201.26,0.0,0.0,7.0,0.0,15.0,12.0,30.0,23.0,3.0,False
3288,17.0,2.0,1.0,1.0,53.0,252.01,0.07,14.38,17.53,3622.63,0.08,201.26,0.0,0.0,6.0,0.0,15.0,12.0,30.0,23.0,3.0,False
3289,26.0,8.0,8.0,1.0,210.0,1125.09,0.04,23.02,48.87,25900.42,0.38,1438.91,0.0,5.0,3.0,0.0,17.0,24.0,145.0,65.0,15.0,False
3290,10.0,1.0,1.0,1.0,22.0,69.74,0.18,5.63,12.4,392.28,0.02,21.79,0.0,0.0,0.0,0.0,5.0,4.0,13.0,9.0,1.0,False
3291,6.0,1.0,1.0,1.0,11.0,36.54,0.33,3.0,12.18,109.62,0.01,6.09,0.0,0.0,0.0,0.0,6.0,4.0,7.0,4.0,1.0,False
3292,8.0,1.0,1.0,1.0,11.0,30.88,0.38,2.67,11.58,82.35,0.01,4.57,0.0,0.0,3.0,0.0,4.0,3.0,7.0,4.0,1.0,False
3293,93.0,17.0,7.0,6.0,407.0,2692.19,0.02,48.06,56.02,129374.54,0.9,7187.47,13.0,55.0,24.0,0.0,35.0,63.0,234.0,173.0,33.0,False
3294,128.0,25.0,12.0,9.0,790.0,5664.24,0.02,54.33,104.25,307757.08,1.89,17097.62,33.0,58.0,2.0,0.0,36.0,108.0,464.0,326.0,49.0,False
3295,28.0,3.0,1.0,3.0,103.0,551.83,0.09,11.69,47.22,6449.49,0.18,358.3,0.0,11.0,1.0,0.0,17.0,24.0,70.0,33.0,5.0,False
3296,19.0,2.0,1.0,2.0,62.0,312.75,0.11,9.41,33.23,2943.55,0.1,163.53,0.0,3.0,1.0,0.0,16.0,17.0,42.0,20.0,3.0,False
3297,19.0,2.0,1.0,2.0,57.0,282.39,0.11,8.91,31.71,2515.03,0.09,139.72,0.0,3.0,2.0,0.0,15.0,16.0,38.0,19.0,3.0,False
3298,21.0,3.0,1.0,3.0,62.0,298.06,0.12,8.63,34.56,2570.73,0.1,142.82,0.0,2.0,2.0,0.0,12.0,16.0,39.0,23.0,5.0,False
3299,154.0,17.0,10.0,13.0,695.0,5143.61,0.03,38.57,133.35,198396.43,1.71,11022.02,20.0,119.0,26.0,0.0,36.0,133.0,410.0,285.0,28.0,False
3300,125.0,18.0,1.0,13.0,438.0,3131.59,0.02,40.25,77.8,126046.47,1.04,7002.58,13.0,50.0,21.0,0.0,46.0,96.0,270.0,168.0,31.0,False
3301,14.0,2.0,1.0,1.0,24.0,100.08,0.13,7.86,12.74,786.33,0.03,43.68,0.0,1.0,4.0,0.0,11.0,7.0,14.0,10.0,3.0,False
3302,127.0,30.0,8.0,5.0,690.0,4697.07,0.03,36.21,129.72,170066.5,1.57,9448.14,7.0,39.0,5.0,0.0,25.0,87.0,438.0,252.0,59.0,False
3303,12.0,1.0,1.0,1.0,29.0,110.41,0.3,3.33,33.12,368.04,0.04,20.45,0.0,0.0,0.0,0.0,5.0,9.0,17.0,12.0,1.0,False
3304,18.0,2.0,1.0,2.0,72.0,372.23,0.09,11.63,32.0,4329.68,0.12,240.54,0.0,9.0,2.0,0.0,17.0,19.0,46.0,26.0,3.0,False
3305,20.0,3.0,1.0,3.0,89.0,452.78,0.09,11.56,39.18,5232.17,0.15,290.68,0.0,3.0,5.0,0.0,16.0,18.0,63.0,26.0,5.0,False
3306,36.0,4.0,1.0,4.0,156.0,851.67,0.06,17.63,48.31,15014.65,0.28,834.15,2.0,13.0,3.0,0.0,17.0,27.0,100.0,56.0,6.0,False
3307,160.0,32.0,7.0,20.0,488.0,3442.98,0.04,22.73,151.5,78244.98,1.15,4346.94,12.0,33.0,22.0,0.0,29.0,104.0,325.0,163.0,58.0,False
3308,47.0,10.0,9.0,7.0,318.0,1980.76,0.05,18.86,105.02,37359.42,0.66,2075.52,6.0,7.0,8.0,0.0,21.0,54.0,221.0,97.0,19.0,False
3309,6.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,False
3310,6.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,False
3311,38.0,4.0,3.0,1.0,153.0,892.43,0.07,14.75,60.5,13163.37,0.3,731.3,3.0,35.0,2.0,0.0,19.0,38.0,94.0,59.0,7.0,False
3312,6.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,False
3313,12.0,1.0,1.0,1.0,21.0,75.28,0.5,2.0,37.64,150.57,0.03,8.36,0.0,0.0,0.0,0.0,4.0,8.0,13.0,8.0,1.0,False
3314,12.0,1.0,1.0,1.0,25.0,92.51,0.38,2.67,34.69,246.7,0.03,13.71,0.0,0.0,0.0,0.0,4.0,9.0,13.0,12.0,1.0,False
3315,9.0,1.0,1.0,1.0,25.0,92.51,0.38,2.67,34.69,246.7,0.03,13.71,0.0,0.0,0.0,0.0,4.0,9.0,13.0,12.0,1.0,False
3316,41.0,2.0,1.0,2.0,241.0,1472.15,0.06,15.69,93.81,23101.5,0.49,1283.42,0.0,7.0,14.0,0.0,17.0,52.0,145.0,96.0,3.0,False
3317,30.0,2.0,1.0,2.0,151.0,852.22,0.07,14.68,58.05,12512.17,0.28,695.12,0.0,6.0,5.0,0.0,17.0,33.0,94.0,57.0,3.0,False
3318,6.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,False
3319,20.0,5.0,1.0,1.0,63.0,288.85,0.05,21.0,13.75,6065.91,0.1,336.99,0.0,0.0,4.0,0.0,16.0,8.0,42.0,21.0,9.0,False
3320,149.0,15.0,11.0,6.0,781.0,5575.99,0.02,46.92,118.83,261640.64,1.86,14535.59,2.0,65.0,10.0,0.0,31.0,110.0,448.0,333.0,29.0,False
3321,6.0,1.0,1.0,1.0,8.0,22.46,0.5,2.0,11.23,44.92,0.01,2.5,0.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,1.0,False
3322,16.0,3.0,1.0,2.0,70.0,353.11,0.13,7.71,45.77,2723.97,0.12,151.33,2.0,18.0,10.0,0.0,12.0,21.0,43.0,27.0,5.0,False
3323,15.0,1.0,1.0,1.0,46.0,179.72,0.19,5.25,34.23,943.51,0.06,52.42,0.0,0.0,5.0,0.0,5.0,10.0,25.0,21.0,1.0,False
3324,13.0,1.0,1.0,1.0,69.0,298.21,0.06,15.5,19.24,4622.3,0.1,256.79,0.0,6.0,5.0,0.0,10.0,10.0,38.0,31.0,1.0,False
3325,6.0,1.0,1.0,1.0,13.0,44.97,0.29,3.5,12.85,157.4,0.01,8.74,0.0,0.0,0.0,0.0,7.0,4.0,9.0,4.0,1.0,False
3326,14.0,2.0,1.0,1.0,37.0,151.24,0.11,9.29,16.29,1404.34,0.05,78.02,3.0,0.0,4.0,0.0,10.0,7.0,24.0,13.0,3.0,False
3327,14.0,2.0,1.0,1.0,37.0,151.24,0.11,9.29,16.29,1404.34,0.05,78.02,3.0,0.0,4.0,0.0,10.0,7.0,24.0,13.0,3.0,False
3328,27.0,3.0,1.0,1.0,130.0,744.63,0.08,12.04,61.85,8964.95,0.25,498.05,0.0,39.0,12.0,0.0,15.0,38.0,69.0,61.0,5.0,False
3329,19.0,2.0,1.0,2.0,60.0,300.0,0.11,9.5,31.58,2850.0,0.1,158.33,0.0,6.0,0.0,0.0,16.0,16.0,41.0,19.0,3.0,False
3330,21.0,2.0,1.0,2.0,105.0,525.0,0.04,23.0,22.83,12075.0,0.18,670.83,6.0,6.0,3.0,0.0,16.0,16.0,59.0,46.0,3.0,False
3331,6.0,1.0,1.0,1.0,13.0,43.19,0.27,3.75,11.52,161.94,0.01,9.0,0.0,0.0,1.0,0.0,6.0,4.0,8.0,5.0,1.0,False
3332,16.0,3.0,3.0,2.0,40.0,185.75,0.13,7.64,24.32,1418.49,0.06,78.8,0.0,5.0,0.0,0.0,14.0,11.0,28.0,12.0,5.0,False
3333,55.0,9.0,1.0,3.0,292.0,1738.63,0.03,33.32,52.18,57931.89,0.58,3218.44,12.0,20.0,10.0,0.0,23.0,39.0,179.0,113.0,17.0,False
3334,6.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,False
3335,9.0,1.0,1.0,1.0,18.0,62.27,0.44,2.29,27.24,142.33,0.02,7.91,0.0,0.0,1.0,0.0,4.0,7.0,10.0,8.0,1.0,False
3336,12.0,1.0,1.0,1.0,29.0,110.41,0.3,3.33,33.12,368.04,0.04,20.45,0.0,0.0,0.0,0.0,5.0,9.0,17.0,12.0,1.0,False
3337,12.0,1.0,1.0,1.0,25.0,92.51,0.38,2.67,34.69,246.7,0.03,13.71,0.0,0.0,0.0,0.0,4.0,9.0,13.0,12.0,1.0,False
3338,69.0,19.0,19.0,13.0,418.0,2746.2,0.03,36.57,75.09,100429.38,0.92,5579.41,0.0,18.0,24.0,0.0,31.0,64.0,267.0,151.0,37.0,False
3339,138.0,25.0,1.0,24.0,625.0,4677.38,0.04,27.21,171.89,127275.78,1.56,7070.88,1.0,58.0,6.0,0.0,32.0,147.0,375.0,250.0,47.0,False
3340,6.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,False
3341,6.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,False
3342,72.0,16.0,9.0,7.0,255.0,1573.33,0.05,18.26,86.16,28729.02,0.52,1596.06,1.0,19.0,6.0,0.0,22.0,50.0,172.0,83.0,31.0,False
3343,6.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,False
3344,6.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,False
3345,6.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,False
3346,6.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,0.0,4.0,0.0,0.0,5.0,3.0,6.0,3.0,1.0,False
3347,11.0,1.0,1.0,1.0,22.0,73.08,0.47,2.14,34.11,156.61,0.02,8.7,0.0,0.0,0.0,0.0,3.0,7.0,12.0,10.0,1.0,False
3348,23.0,4.0,1.0,4.0,75.0,396.41,0.09,11.57,34.26,4586.97,0.13,254.83,1.0,23.0,0.0,0.0,18.0,21.0,48.0,27.0,7.0,False
3349,17.0,1.0,1.0,1.0,49.0,221.65,0.26,3.88,57.09,860.54,0.07,47.81,0.0,9.0,1.0,0.0,6.0,17.0,27.0,22.0,1.0,False
3350,60.0,13.0,1.0,6.0,155.0,919.26,0.07,13.9,66.12,12780.02,0.31,710.0,4.0,15.0,0.0,0.0,20.0,41.0,98.0,57.0,19.0,False
3351,32.0,5.0,1.0,3.0,72.0,360.0,0.08,13.24,27.2,4764.71,0.12,264.71,1.0,0.0,1.0,0.0,15.0,17.0,42.0,30.0,9.0,False
3352,16.0,3.0,3.0,1.0,33.0,144.95,0.09,10.56,13.72,1531.0,0.05,85.06,1.0,0.0,4.0,0.0,13.0,8.0,20.0,13.0,5.0,False
3353,42.0,2.0,1.0,2.0,210.0,1316.03,0.07,13.88,94.81,18268.21,0.44,1014.9,0.0,6.0,1.0,0.0,18.0,59.0,119.0,91.0,3.0,False
3354,6.0,1.0,1.0,1.0,8.0,22.46,0.5,2.0,11.23,44.92,0.01,2.5,0.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,1.0,False
3355,14.0,2.0,1.0,1.0,67.0,328.76,0.09,11.47,28.66,3771.09,0.11,209.5,6.0,13.0,1.0,0.0,13.0,17.0,37.0,30.0,3.0,False
3356,27.0,3.0,1.0,1.0,87.0,456.57,0.12,8.31,54.96,3793.04,0.15,210.72,0.0,9.0,0.0,0.0,12.0,26.0,51.0,36.0,5.0,False
3357,8.0,1.0,1.0,1.0,24.0,88.81,0.14,7.2,12.33,639.44,0.03,35.52,0.0,0.0,0.0,0.0,8.0,5.0,15.0,9.0,1.0,False
3358,7.0,1.0,1.0,1.0,13.0,39.0,0.33,3.0,13.0,117.0,0.01,6.5,0.0,0.0,0.0,0.0,4.0,4.0,7.0,6.0,1.0,False
3359,31.0,5.0,1.0,1.0,67.0,284.61,0.05,19.94,14.28,5674.43,0.09,315.25,1.0,4.0,1.0,0.0,11.0,8.0,38.0,29.0,9.0,False
3360,8.0,1.0,1.0,1.0,12.0,39.86,0.21,4.67,8.54,186.03,0.01,10.33,0.0,3.0,0.0,0.0,7.0,3.0,8.0,4.0,1.0,False
3361,11.0,1.0,1.0,1.0,29.0,116.0,0.09,10.83,10.71,1256.67,0.04,69.81,0.0,3.0,0.0,0.0,10.0,6.0,16.0,13.0,1.0,False
3362,6.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,False
3363,13.0,2.0,1.0,1.0,20.0,74.01,0.29,3.5,21.15,259.02,0.02,14.39,0.0,0.0,0.0,0.0,7.0,6.0,14.0,6.0,3.0,False
3364,6.0,1.0,1.0,1.0,10.0,31.7,0.33,3.0,10.57,95.1,0.01,5.28,0.0,3.0,0.0,0.0,6.0,3.0,7.0,3.0,1.0,False
3365,22.0,2.0,1.0,2.0,81.0,421.97,0.09,11.48,36.77,4842.06,0.14,269.0,0.0,12.0,1.0,0.0,17.0,20.0,54.0,27.0,3.0,False
3366,29.0,7.0,5.0,2.0,100.0,508.75,0.04,25.33,20.08,12888.24,0.17,716.01,0.0,9.0,5.0,0.0,19.0,15.0,60.0,40.0,13.0,False
3367,9.0,1.0,1.0,1.0,81.0,366.41,0.05,20.22,18.12,7409.59,0.12,411.64,0.0,2.0,3.0,0.0,14.0,9.0,55.0,26.0,1.0,False
3368,16.0,4.0,4.0,1.0,135.0,675.0,0.04,24.37,27.7,16447.5,0.23,913.75,0.0,3.0,4.0,0.0,17.0,15.0,92.0,43.0,7.0,False
3369,92.0,15.0,15.0,15.0,466.0,2643.35,0.02,57.0,46.37,150670.96,0.88,8370.61,27.0,41.0,67.0,0.0,19.0,32.0,274.0,192.0,29.0,False
3370,18.0,4.0,4.0,1.0,76.0,369.21,0.07,15.38,24.0,5680.1,0.12,315.56,7.0,11.0,9.0,0.0,16.0,13.0,51.0,25.0,7.0,False
3371,36.0,6.0,1.0,6.0,182.0,1005.29,0.05,21.46,46.84,21576.47,0.34,1198.69,9.0,22.0,15.0,0.0,19.0,27.0,121.0,61.0,11.0,False
3372,5.0,1.0,1.0,1.0,9.0,28.53,0.33,3.0,9.51,85.59,0.01,4.75,1.0,1.0,0.0,0.0,6.0,3.0,6.0,3.0,1.0,False
3373,22.0,3.0,1.0,3.0,69.0,341.84,0.07,14.06,24.31,4807.12,0.11,267.06,4.0,0.0,6.0,0.0,15.0,16.0,39.0,30.0,5.0,False
3374,3.0,1.0,1.0,1.0,7.0,18.09,0.4,2.5,7.24,45.24,0.01,2.51,0.0,0.0,0.0,0.0,5.0,1.0,6.0,1.0,1.0,False
3375,7.0,2.0,1.0,1.0,27.0,105.49,0.08,12.0,8.79,1265.83,0.04,70.32,0.0,0.0,1.0,0.0,10.0,5.0,15.0,12.0,3.0,False
3376,3.0,1.0,1.0,1.0,14.0,48.43,0.23,4.38,11.07,211.89,0.02,11.77,0.0,0.0,0.0,0.0,7.0,4.0,9.0,5.0,1.0,False
3377,7.0,1.0,1.0,1.0,29.0,110.41,0.21,4.88,22.65,538.26,0.04,29.9,0.0,0.0,0.0,0.0,6.0,8.0,16.0,13.0,1.0,False
3378,9.0,3.0,1.0,1.0,41.0,170.97,0.07,14.14,12.09,2417.96,0.06,134.33,0.0,0.0,1.0,0.0,11.0,7.0,23.0,18.0,5.0,False
3379,11.0,3.0,1.0,1.0,49.0,215.22,0.07,14.67,14.67,3156.61,0.07,175.37,0.0,0.0,1.0,0.0,12.0,9.0,27.0,22.0,5.0,False
3380,4.0,1.0,1.0,1.0,13.0,39.0,0.33,3.0,13.0,117.0,0.01,6.5,0.0,0.0,0.0,0.0,4.0,4.0,7.0,6.0,1.0,False
3381,3.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,False
3382,30.0,4.0,1.0,2.0,193.0,1149.16,0.04,25.34,45.35,29117.23,0.38,1617.62,10.0,22.0,21.0,0.0,25.0,37.0,118.0,75.0,7.0,False
3383,5.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,1.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,False
3384,16.0,4.0,1.0,2.0,109.0,591.46,0.04,25.89,22.84,15315.78,0.2,850.88,6.0,10.0,9.0,0.0,24.0,19.0,68.0,41.0,7.0,False
3385,5.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,1.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,False
3386,15.0,4.0,1.0,2.0,109.0,591.46,0.04,25.89,22.84,15315.78,0.2,850.88,7.0,10.0,10.0,0.0,24.0,19.0,68.0,41.0,7.0,False
3387,40.0,10.0,1.0,8.0,399.0,2609.12,0.03,31.3,83.37,81653.73,0.87,4536.32,35.0,31.0,46.0,0.0,27.0,66.0,246.0,153.0,19.0,False
3388,5.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,1.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,False
3389,5.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,1.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,False
3390,12.0,2.0,1.0,1.0,100.0,516.99,0.07,15.21,33.99,7863.73,0.17,436.87,8.0,14.0,8.0,0.0,17.0,19.0,66.0,34.0,3.0,False
3391,5.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,1.0,7.0,1.0,0.0,4.0,2.0,4.0,2.0,1.0,False
3392,44.0,6.0,1.0,4.0,380.0,2490.74,0.03,34.84,71.49,86774.3,0.83,4820.79,18.0,28.0,33.0,0.0,32.0,62.0,245.0,135.0,11.0,False
3393,31.0,5.0,1.0,5.0,141.0,734.53,0.06,16.56,44.36,12163.87,0.24,675.77,5.0,0.0,10.0,0.0,12.0,25.0,72.0,69.0,9.0,False
3394,22.0,6.0,1.0,3.0,94.0,503.61,0.05,19.95,25.24,10047.02,0.17,558.17,11.0,21.0,25.0,0.0,21.0,20.0,56.0,38.0,11.0,False
3395,20.0,4.0,1.0,4.0,122.0,666.05,0.07,14.44,46.13,9617.77,0.22,534.32,2.0,13.0,9.0,0.0,19.0,25.0,84.0,38.0,7.0,False
3396,27.0,6.0,3.0,5.0,140.0,801.91,0.07,14.9,53.81,11951.03,0.27,663.95,4.0,16.0,20.0,0.0,22.0,31.0,98.0,42.0,11.0,False
3397,6.0,1.0,1.0,1.0,28.0,121.01,0.2,5.0,24.2,605.07,0.04,33.61,3.0,3.0,3.0,0.0,10.0,10.0,18.0,10.0,1.0,False
3398,25.0,2.0,1.0,2.0,140.0,759.68,0.06,15.45,49.18,11735.7,0.25,651.98,2.0,4.0,10.0,0.0,14.0,29.0,76.0,64.0,3.0,False
3399,10.0,2.0,1.0,1.0,45.0,206.32,0.1,9.8,21.05,2021.97,0.07,112.33,5.0,4.0,6.0,0.0,14.0,10.0,31.0,14.0,3.0,False
3400,10.0,2.0,1.0,1.0,45.0,206.32,0.1,9.8,21.05,2021.97,0.07,112.33,5.0,4.0,6.0,0.0,14.0,10.0,31.0,14.0,3.0,False
3401,5.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,3.0,3.0,2.0,0.0,4.0,1.0,4.0,1.0,1.0,False
3402,14.0,3.0,1.0,2.0,56.0,266.27,0.12,8.62,30.91,2294.05,0.09,127.45,4.0,8.0,7.0,0.0,14.0,13.0,40.0,16.0,5.0,False
3403,20.0,4.0,1.0,4.0,97.0,526.35,0.09,11.12,47.35,5850.56,0.18,325.03,3.0,12.0,14.0,0.0,17.0,26.0,63.0,34.0,7.0,False
3404,28.0,7.0,5.0,5.0,142.0,809.46,0.07,14.56,55.58,11789.43,0.27,654.97,4.0,18.0,19.0,0.0,21.0,31.0,99.0,43.0,13.0,False
3405,3.0,1.0,1.0,1.0,11.0,34.87,0.29,3.5,9.96,122.04,0.01,6.78,0.0,3.0,7.0,0.0,7.0,2.0,9.0,2.0,1.0,False
3406,45.0,12.0,5.0,8.0,288.0,1810.2,0.04,26.32,68.78,47644.35,0.6,2646.91,21.0,29.0,36.0,0.0,28.0,50.0,194.0,94.0,23.0,False
3407,7.0,2.0,1.0,2.0,25.0,102.19,0.16,6.19,16.52,632.28,0.03,35.13,0.0,2.0,2.0,0.0,9.0,8.0,14.0,11.0,3.0,False
3408,7.0,2.0,1.0,2.0,25.0,102.19,0.16,6.19,16.52,632.28,0.03,35.13,0.0,2.0,2.0,0.0,9.0,8.0,14.0,11.0,3.0,False
3409,7.0,2.0,1.0,2.0,25.0,102.19,0.16,6.19,16.52,632.28,0.03,35.13,0.0,2.0,2.0,0.0,9.0,8.0,14.0,11.0,3.0,False
